QSPRID,qrySmiles,hitSmiles,anonIdx,mw,id,qry_molecule_chembl_id,target_id,provider,QSPRID,predictions,nn_max,nn_min,nn_mean,nn_sum,n_chiral_centers,logP,lipinski_violations,nn_index,nn_smiles,tsne1,tsne2
VS_set_NR3C2_11482,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CCOC(=O)C1=CC(=CC=C1N)C2=CC(=CC=C2OCC3CCCO3)F,B28R3.70370113,359.392,Z5625534073,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11482,7.3327723,0.1210801393728223,0.11528384279475982,0.11907548902243195,1.1907548902243195,1,3.809400000000003,0,211,CCOC(=O)c1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)cc1,-60.52454,288.34854
VS_set_NR3C2_11483,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1=NNC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19135436,340.392,Z3484543506,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11483,7.5583067,0.1189851268591426,0.11371527777777778,0.11675858346715226,1.1675858346715227,1,4.625320000000003,0,873,C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,-12.578193,356.47406
VS_set_NR3C2_11484,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,NC1=CNC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19135436,340.392,Z2905385947,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11484,7.1478796,0.11785095320623917,0.11197916666666667,0.11580906668766877,1.1580906668766877,1,4.504100000000003,0,157,Cc1cc(-c2ccc(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,2.66859,347.65387
VS_set_NR3C2_11493,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1=CC(=CC2=C1NC=CC2=O)C3=CC(=CC=C3OCC4CCCCO4)F,B30R4.142295985,367.414,Z2466230830,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11493,7.406937,0.1103388357949609,0.1,0.10672005861408015,1.0672005861408016,1,4.590520000000003,0,157,Cc1cc(-c2ccc(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,-8.454514,310.31152
VS_set_NR3C2_11496,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1=CC(=CC2=C1NC(=O)C=C2)C3=CC(=CC=C3OCC4CCCCO4)F,B30R4.210128396,367.414,Z2466230749,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11496,7.2238913,0.11637931034482758,0.10926573426573427,0.11387554598355054,1.1387554598355054,1,4.590520000000003,0,28,CC1=CC(C)(C)Nc2ccc3c(c21)COc1ccc(F)cc1-3,5.0575085,307.3995
VS_set_NR3C2_11500,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CN1C=NC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19135436,340.392,Z2466230835,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11500,7.1747074,0.1326442721791559,0.12510936132983377,0.1291083428836654,1.2910834288366542,1,4.327300000000003,0,28,CC1=CC(C)(C)Nc2ccc3c(c21)COc1ccc(F)cc1-3,-35.37643,365.13666
VS_set_NR3C2_11501,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1=NC2=CC(=CC=C2N1)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19282245,340.392,Z3484543922,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11501,7.509171,0.12121212121212122,0.11723534558180228,0.11955382469948943,1.1955382469948943,1,4.625320000000003,0,28,CC1=CC(C)(C)Nc2ccc3c(c21)COc1ccc(F)cc1-3,-27.524385,349.90967
VS_set_NR3C2_11511,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CN1C(=O)NC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B29R4.27881203,356.391,PV-002983219439,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11511,7.0823994,0.11505190311418685,0.10540069686411149,0.11228830935837841,1.1228830935837841,1,3.6206000000000023,0,50,Cn1c(=O)cc(C(F)(F)F)c2cc3c(cc21)NC1CCCCC31,-26.466503,335.50113
VS_set_NR3C2_11513,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,NC1=NC(=O)NC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCO4)F,B29R4.215264367,355.364,Z5409897835,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11513,7.302516,0.11535125758889853,0.11381407471763684,0.11462236331457647,1.1462236331457647,1,2.869200000000001,0,48,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC1CCCCC31,14.060481,329.24268
VS_set_NR3C2_11515,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1CC(=O)NC2=CC(=CN=C2N1)C3=CC(=CC=C3OCC4CCCCO4)F,B31R4.238638114,385.433,PV-007563228400,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11515,7.003551,0.0986159169550173,0.09019947961838681,0.09653347889326029,0.9653347889326029,2,3.978200000000003,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-20.858988,295.563
VS_set_NR3C2_11517,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1CC2=C(C=CC=C2C(=O)N1)C3=CC(=CC=C3OCC4CCCCO4)F,B30R4.220136730,369.43,Z2466230756,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11517,7.2148514,0.1012987012987013,0.09177489177489177,0.09829949701122452,0.9829949701122452,2,4.115000000000003,0,91,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCC(=O)c2ccccc21)C(F)(F)F,-7.764015,290.25467
VS_set_NR3C2_11518,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CNC(=O)C1=CC(=CC=C1N)C2=CC(=CC=C2OCC3CCCCO3)F,B28R3.7851904,358.407,Z2617899905,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11518,7.4991,0.11896551724137931,0.11312607944732297,0.11689510363597085,1.1689510363597084,1,3.3824000000000023,0,91,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCC(=O)c2ccccc21)C(F)(F)F,-65.48012,310.01147
VS_set_NR3C2_11521,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CN(C)C(=O)C1=CC=CC(=C1)C2=CC(=CC=C2OCC3CCCCO3)F,B28R3.3326210,357.419,Z2466230872,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11521,7.247794,0.1331028522039758,0.12838427947598252,0.13084250138083578,1.3084250138083577,1,4.142400000000004,0,546,COc1ccc(F)cc1-c1c(-c2ccccc2)[nH]c2c(NS(C)(=O)=O)cccc12,-70.32526,325.8168
VS_set_NR3C2_11523,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CCOC(=O)C1=CC(=NC=C1N)C2=CC(=CC=C2OCC3CCCO3)F,B28R3.70370113,360.38,PV-004381159137,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11523,7.242741,0.11120764552562988,0.1055846422338569,0.10916121407886344,1.0916121407886343,1,3.2044000000000015,0,211,CCOC(=O)c1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)cc1,-53.85017,275.27682
VS_set_NR3C2_11526,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,O=C1COC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19135436,342.362,Z2466230898,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11526,7.028861,0.12445604873803308,0.11707746478873239,0.12269402492726697,1.2269402492726698,1,4.0157000000000025,0,28,CC1=CC(C)(C)Nc2ccc3c(c21)COc1ccc(F)cc1-3,-58.01738,336.86856
VS_set_NR3C2_11527,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,O=C1OCC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19135436,342.362,Z2466230828,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11527,7.0535197,0.11972437553832903,0.11072664359861592,0.11607270975717805,1.1607270975717805,1,4.111000000000002,0,82,COc1ccc(F)cc1C(C)(C)CC(O)(CNc1ccc2c(c1)COC2=O)Cc1ccccc1,-43.487816,334.31534
VS_set_NR3C2_11528,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CN1C=NC2=CC(=CC=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B28R4.19288411,340.392,Z2466230780,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11528,7.4493127,0.13096270598438856,0.12445223488168274,0.12754842332858848,1.275484233285885,1,4.327300000000003,0,28,CC1=CC(C)(C)Nc2ccc3c(c21)COc1ccc(F)cc1-3,-44.89489,354.306
VS_set_NR3C2_11529,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1=CC(=CC=C1NS(=O)(=O)C)C2=CC(=CC=C2OCC3CCCO3)F,B28R3.28235005,379.447,Z2466234026,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11529,7.7629304,0.10521739130434783,0.09623797025371829,0.1020577962122355,1.020577962122355,1,3.730420000000003,0,831,CC(c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-40.352463,288.64713
VS_set_NR3C2_11530,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CC1=NN(C2=NC=C(C=C12)C3=CC(=CC=C3OCC4CCCO4)F)C,B28R4.19284336,341.38,Z2739837024,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11530,7.302638,0.11179039301310044,0.10452961672473868,0.10991932836704525,1.0991932836704525,1,3.640620000000002,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-26.861134,278.65045
VS_set_NR3C2_11547,CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,NC1=NC(=O)NC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B30R4.142670699,369.39,Z5409897164,CHEMBL65929,NR3C2,enamine,VS_set_NR3C2_11547,7.4699335,0.11739502999143102,0.11438474870017332,0.11653662044484692,1.1653662044484692,1,3.2593000000000014,0,48,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC1CCCCC31,-0.41695812,328.7143
VS_set_NR3C2_11557,O=C1COc2ccc(N(Cc3cccnc3)c3ccc(F)cc3)cc2N1,O=C1COC2=C(N1)C=CC=C2C(=O)N(CC3=CC=CN=C3)C4=CC=C(C=C4)F,B31R4.443491950,377.369,Z1162504301,CHEMBL3774700;CHEMBL3774700,NR3C2,enamine,VS_set_NR3C2_11557,7.019426,0.10061242344706911,0.07430617726051925,0.09557082052473588,0.9557082052473588,0,3.398600000000002,0,723,O=C1COc2ccc(N(Cc3cccnc3)c3ccc(F)cc3)cc2N1,-78.599106,-140.86682
VS_set_NR3C2_11579,O=C1COc2ccc(N(Cc3cccnc3)c3ccc(F)cc3)cc2N1,CN1C(=O)COC2=CC=C(C=C12)NC(C3=CC=C(C=C3)F)C4=CC=CN=C4,B30R4.19999161,363.386,Z1663314700,CHEMBL3774700;CHEMBL3774700,NR3C2,enamine,VS_set_NR3C2_11579,7.1657224,0.1012987012987013,0.09461805555555555,0.09875426213352306,0.9875426213352306,1,3.777400000000002,0,878,Cc1nn(Cc2cccnc2)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,-163.8671,-202.06146
VS_set_NR3C2_11646,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cc(C)ccc23)C(F)(F)F)c(C)c1,CC1=CC=C2C(=CNC2=C1)CCNS(=O)(=O)C3=C(C=C(C=C3C)F)C,B27R3.136126637,360.447,PV-002261327975,CHEMBL3093447,NR3C2,enamine,VS_set_NR3C2_11646,7.034832,0.09358288770053476,0.06442831215970962,0.08482910570036173,0.8482910570036173,0,3.753260000000002,0,420,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cc(C)ccc23)C(F)(F)F)c(C)c1,25.498499,-137.53876
VS_set_NR3C2_11682,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cc(C)ccc23)C(F)(F)F)c(C)c1,CC1=CC(=CC(=C1S(=O)(=O)NC(CO)CC2=CNC3=CC=CC=C23)C)F,B28R3.677704003,376.447,Z1966746164,CHEMBL3093447,NR3C2,enamine,VS_set_NR3C2_11682,7.06345,0.07130124777183601,0.049818840579710144,0.06582209720679023,0.6582209720679023,1,2.805740000000001,0,732,Cc1cc(C)c(S(=O)(=O)NC(C)Cc2c[nH]c3ccccc23)c(C)c1,10.961942,-130.57974
VS_set_NR3C2_11728,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,COCC(NC1=CC=C2OCC(=O)NC2=C1)C3=CC=CC(=C3)Cl,B25R3.41590270,332.782,Z2171375156,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11728,7.056424,0.09241499564080209,0.08488063660477453,0.09012942142700922,0.9012942142700923,1,3.470500000000002,0,755,CC1CN(c2ccc3c(c2)NC(=O)CO3)C(c2ccccc2)CO1,-111.03561,-227.39392
VS_set_NR3C2_11740,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,CC1CC(C2=CC=CC=C12)NC3=CC=C4OCC(=O)NC4=C3,B25R4.6394745,294.348,Z2148930799,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11740,7.5116177,0.0726950354609929,0.06227758007117438,0.06920134148753532,0.6920134148753532,2,3.677900000000001,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-71.646835,-206.88751
VS_set_NR3C2_11741,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,C[C@@H]1CC(C2=CC=CC=C12)NC3=CC=C4OCC(=O)NC4=C3,B25R4.6394745,294.348,Z3507422081,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11741,7.5116177,0.0726950354609929,0.06227758007117438,0.06920134148753532,0.6920134148753532,2,3.677900000000001,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-81.580124,-200.3499
VS_set_NR3C2_11742,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,C[C@H]1CC(C2=CC=CC=C12)NC3=CC=C4OCC(=O)NC4=C3,B25R4.6394745,294.348,Z3507421851,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11742,7.5116177,0.0726950354609929,0.06227758007117438,0.06920134148753532,0.6920134148753532,2,3.677900000000001,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-71.646835,-206.88751
VS_set_NR3C2_11748,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,CC1C2=CC=CC=C2OCCN1CC3=CC=C4OCC(=O)NC4=C3,B27R4.64769274,324.374,Z2225613410,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11748,7.6382127,0.08074534161490683,0.07263064658990256,0.07838126067361027,0.7838126067361028,1,2.9731000000000014,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-31.631168,-227.86696
VS_set_NR3C2_11754,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,CCCC(NC1=CC=C2OCC(=O)NC2=C1)C3=CC=C(C=C3)Cl,B25R3.1892755,330.809,Z1607102854,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11754,7.0166135,0.09034543844109831,0.08436944937833037,0.08836595175946592,0.8836595175946592,1,4.624200000000004,0,755,CC1CN(c2ccc3c(c2)NC(=O)CO3)C(c2ccccc2)CO1,-104.63559,-237.95535
VS_set_NR3C2_11758,O=C1COc2ccc(N3CCOCC3c3ccccc3)cc2N1,CN1C(=O)COC2=CC=C(C=C12)NCCCCC3=CC=CC=C3,B25R3.11106150,310.391,Z1728768415,CHEMBL4062345;CHEMBL4062345,NR3C2,enamine,VS_set_NR3C2_11758,7.1457386,0.11237928007023705,0.10758377425044091,0.11089499326156985,1.1089499326156984,0,3.476600000000002,0,755,CC1CN(c2ccc3c(c2)NC(=O)CO3)C(c2ccccc2)CO1,-179.21736,-209.22632
VS_set_NR3C2_11777,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CC(NCC1=CC=CC=C1COC2=CC=CC=C2)C3=CC=CC(=C3)NS(=O)(=O)C,B31R3.640717836,410.531,Z1437427907,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11777,7.2279134,0.11769834350479512,0.11091703056768559,0.11559348565346192,1.1559348565346192,1,4.487900000000003,0,874,CCC(c1ccc(C(F)(F)F)cc1)(C(C)O)n1ncc2c(NS(C)(=O)=O)cc(F)cc21,-299.5536,-7.6890297
VS_set_NR3C2_11779,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CC(NC(=O)C1=CC=CC=C1COC2=CC=CC=C2)C3=CC=CC(=C3)NS(=O)(=O)C,B32R3.376167903,424.515,Z649127208,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11779,7.3944488,0.1155516941789748,0.10305676855895196,0.11196149044685547,1.1196149044685546,1,4.1281000000000025,0,874,CCC(c1ccc(C(F)(F)F)cc1)(C(C)O)n1ncc2c(NS(C)(=O)=O)cc(F)cc21,-294.24075,4.2866125
VS_set_NR3C2_11783,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,COC1=CC=CC=C1C(NC(=O)C2=CC=CC(=C2)NS(=O)(=O)C)C3=CC=CC=C3,B31R3.178589470,410.488,Z1155541153,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11783,7.3431406,0.127208480565371,0.11501316944688324,0.1230408070530166,1.2304080705301659,1,3.586100000000002,0,452,CCC(=C1c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,-264.6445,-30.643475
VS_set_NR3C2_11787,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CS(=O)(=O)NC1=CC=CC(=C1)C(=O)NC2C3=CC=CC=C3OC4=CC=CC=C24,B31R4.731078233,394.445,Z1020983950,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11787,7.062241,0.12599822537710736,0.11120996441281139,0.1189685284667251,1.189685284667251,0,3.683200000000002,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-266.66922,-50.590294
VS_set_NR3C2_11789,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2COC3=CC=CC=C3,B30R3.118475367,396.461,Z318398626,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11789,7.7107215,0.13747810858143608,0.13139329805996472,0.13498493773712,1.3498493773712001,0,3.889400000000003,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-315.4083,34.314644
VS_set_NR3C2_11790,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2OCC3=CC=CC=C3,B30R3.118475367,396.461,Z318399824,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11790,7.1062627,0.13850174216027875,0.12818261633011413,0.13483388546610214,1.3483388546610215,0,3.889400000000003,0,452,CCC(=C1c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,-338.57712,50.040752
VS_set_NR3C2_11803,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CC(OC1=CC=CC=C1NC(=O)C2=CC=CC(=C2)NS(=O)(=O)C)C3=CC=CC=C3,B31R3.106505242,410.488,Z1212468387,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11803,7.055181,0.12118570183086312,0.11353711790393013,0.11792862280957453,1.1792862280957452,1,4.450400000000003,0,452,CCC(=C1c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,-260.94696,-9.378772
VS_set_NR3C2_11823,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CS(=O)(=O)NC1=CC=CC(=C1)CNCC2=CC=CC=C2COC3=CC=CC=C3,B30R3.1639161254,396.504,Z1070966580,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11823,7.38589,0.1453287197231834,0.13351016799292661,0.14089240575551984,1.4089240575551985,0,3.9269000000000025,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-315.19406,-20.009708
VS_set_NR3C2_11845,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,CS(=O)(=O)NC1=CC=CC(=C1)C(=O)NCC2=CC=CC=C2COC3=CC=CC=C3Cl,B32R3.93969619,444.933,Z1261886535,CHEMBL3120318,NR3C2,enamine,VS_set_NR3C2_11845,7.0681467,0.1265377855887522,0.11605584642233857,0.12295873503472639,1.2295873503472639,0,4.220500000000003,0,452,CCC(=C1c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,-296.32913,-25.531563
VS_set_NR3C2_11924,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)C(C(C)C)C2)ccc1C(=O)O,COC1=CC2=C(C=C1OC)C(N(CC(C2)C)C3=CC=C(C(=N3)C)C#N)C,B28R3.2875294722,351.443,Z2199509572,CHEMBL3263759,NR3C2,enamine,VS_set_NR3C2_11924,7.0279036,0.09090909090909091,0.07497820401046207,0.07910219167258849,0.7910219167258848,2,4.038700000000003,0,500,CNC(=O)c1ccc(C2=NN(c3ccc(C#N)c(C)n3)C(C3CCCC3)C2)nc1OC,71.40214,11.889022
VS_set_NR3C2_11938,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)C(C(C)C)C2)ccc1C(=O)O,CC1=CC(=CC=C1[N+](=O)[O-])C(=O)N(CC(C)C)C2=CC=C(C=C2)C#N,B26R2.417382,337.373,Z347580360,CHEMBL3263759,NR3C2,enamine,VS_set_NR3C2_11938,7.016232,0.15511265164644714,0.1486725663716814,0.1524166470571048,1.524166470571048,0,4.077700000000003,0,226,CC(C)CC1CC(c2ccc(C(=O)O)cc2)=NN1c1ccc(C#N)cc1,-15.995591,137.96667
VS_set_NR3C2_12124,CS(=O)(=O)Nc1cccc2c(-c3cccc(Cl)c3)c[nH]c12,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC3=CC(=CC=C3N=C2)Cl,B24R3.8806462,332.806,PV-003044567944,CHEMBL3605932,NR3C2,enamine,VS_set_NR3C2_12124,7.319941,0.17978533094812166,0.16191352345906163,0.17593976522938023,1.7593976522938024,0,3.926700000000002,0,549,CS(=O)(=O)Nc1cccc2c(-c3cccc(Cl)c3)c[nH]c12,-222.09721,-37.05238
VS_set_NR3C2_12134,CS(=O)(=O)Nc1cccc2c(-c3cccc(Cl)c3)c[nH]c12,CS(=O)(=O)NC1=CC=CC(=C1)C2=C3NC=C(C3=CC=C2)Cl,B23R3.1970013,320.796,PV-003439753611,CHEMBL3605932,NR3C2,enamine,VS_set_NR3C2_12134,7.004965,0.13753327417923691,0.11753902662993572,0.13234547935833318,1.3234547935833318,0,3.8598000000000017,0,549,CS(=O)(=O)Nc1cccc2c(-c3cccc(Cl)c3)c[nH]c12,-213.62236,-28.735792
VS_set_NR3C2_12162,CS(=O)(=O)Nc1cccc2c(-c3cccc(Cl)c3)c[nH]c12,CC1=CC=C(C=C1C(=O)NC2=CC=CC=C2NS(=O)(=O)C)Cl,B23R2.8040086,338.811,Z1506687488,CHEMBL3605932,NR3C2,enamine,VS_set_NR3C2_12162,7.082625,0.14045936395759717,0.13566936208445643,0.1383407450002716,1.383407450002716,0,3.272220000000001,0,657,CCC(CC)(c1ccc(Cl)cc1)n1ncc2c(NS(C)(=O)=O)cccc21,-281.06516,103.09194
VS_set_NR3C2_12167,CS(=O)(=O)Nc1cccc2c(-c3cccc(Cl)c3)c[nH]c12,CS(=O)(=O)NC1=CC=CC=C1NC(=O)C2=CC(=CC=C2N)Cl,B23R2.8040086,339.799,PV-002230318951,CHEMBL3605932,NR3C2,enamine,VS_set_NR3C2_12167,7.0022507,0.14412024756852343,0.14068100358422939,0.14287898717993494,1.4287898717993495,0,2.546,0,655,CCC(CC)(c1ccc(Cl)cc1)c1cnc2c(NS(C)(=O)=O)cccn12,-286.62497,110.93613
VS_set_NR3C2_12183,CCC(CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cc(F)cc21,CS(=O)(=O)NC1=CC(=CC=C1C(=O)NCC(CO)C2=CC=C(C=C2)Cl)F,B27R2.565697002,400.854,Z2200902912,CHEMBL4578762;CHEMBL4578762,NR3C2,enamine,VS_set_NR3C2_12183,7.376163,0.0852575488454707,0.07699115044247788,0.08224526011922724,0.8224526011922724,1,2.3565000000000005,0,658,CCC(CO)(c1ccc(Cl)cc1)n1ncc2c(NS(C)(=O)=O)cccc21,-165.99474,58.429653
VS_set_NR3C2_12198,CCC(CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cc(F)cc21,CCC1(CCN(CC1)C(=O)C2=CC=C(C=C2NS(=O)(=O)C)F)C3=CC=C(C=C3)Cl,B31R3.5087341459,438.945,Z1943650479,CHEMBL4578762;CHEMBL4578762,NR3C2,enamine,VS_set_NR3C2_12198,7.037615,0.0944055944055944,0.08538732394366197,0.0900497701697931,0.900497701697931,0,4.434600000000004,0,667,CCC(C(=O)NC(C)(C)C)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,-167.35405,39.31629
VS_set_NR3C2_12212,CCC(CO)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cc(F)cc21,CS(=O)(=O)NC1=CC(=CC=C1C(=O)N2CCC(C2)(O)C3=CC=C(C=C3)F)F,B29R3.5243557322,396.41,Z1610712555,CHEMBL4578762;CHEMBL4578762,NR3C2,enamine,VS_set_NR3C2_12212,7.0768228,0.08479020979020979,0.0796847635726795,0.08278432300987962,0.8278432300987962,1,2.07,0,668,CCC(C(=O)NCC(F)(F)F)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,-153.84761,46.830738
